id,sentiment
6744_2,0.61300534
6769_7,0.8528762
494_10,0.8765637
6188_4,0.01627504
5859_1,0.015497702
6801_3,0.2624238
10990_8,0.99202675
6057_8,0.8485751
3017_1,0.14241979
7617_1,0.46415508
8340_7,0.9254375
746_7,0.15025504
9290_10,0.48671353
1525_10,0.77447325
11044_7,0.93779474
9367_10,0.9627853
5705_10,0.92809397
11375_10,0.914651
11320_1,0.18579149
754_9,0.3344466
7040_10,0.99843913
10740_4,0.37745973
8839_10,0.92219585
11614_4,0.014467257
10867_9,0.9976266
12406_10,0.860991
12081_10,0.99706984
8763_10,0.9400902
4103_1,0.019578759
5600_1,0.050574202
5345_2,5.258559e-06
10679_8,0.84612024
11709_1,0.06658433
6872_4,0.016620098
9096_3,0.9104799
3417_9,0.962481
5154_3,0.72511613
6071_10,0.9655362
5685_9,0.79864836
7937_10,0.99978834
3628_1,0.00047884422
7374_2,0.041887432
1862_8,0.3629811
6602_1,0.0056943404
1401_10,0.8972826
12157_3,0.22617075
5636_8,0.7996082
2049_10,0.99965894
9402_8,0.70051813
12455_10,0.99426514
11062_2,0.00086320844
9163_10,0.91319597
2879_7,0.75931853
2840_9,0.69828653
9893_8,0.952824
11857_1,0.043052386
7776_10,0.99416405
10365_7,0.9767234
6186_7,0.96869105
7071_1,0.0019353192
5132_1,0.0034395077
8971_4,0.7968049
3415_1,0.01079021
3622_1,0.005072357
7446_10,0.8264762
4644_9,0.30365422
3923_10,0.5556511
3503_8,0.71354336
8685_7,0.87947327
1683_2,0.011144218
3417_4,0.84589785
10443_3,0.07633643
4620_3,0.953626
5658_1,0.54712874
4185_1,0.029210322
3727_10,0.9943862
5334_1,0.101576224
7113_7,0.012111752
8713_1,0.0017652836
2865_7,0.8238659
2956_4,0.080795355
2455_8,0.9961455
97_7,0.9088792
6789_10,0.9991829
8639_8,0.79170907
1563_8,0.9590022
3169_9,0.92595184
7627_10,0.54691553
1649_10,0.99377126
2287_10,0.9982364
9479_1,0.019344795
7705_1,0.016632736
10803_2,0.06364086
6076_9,0.9757465
4263_3,0.11312407
4726_10,0.9833861
11738_9,0.9963116
9250_9,0.99422485
2638_1,0.0075809825
11357_7,0.08163826
12135_3,0.0867826
7296_10,0.9160376
10674_7,0.9581955
7674_9,0.99509734
5575_1,0.0009671334
8120_7,0.9982268
1617_1,0.07545539
7090_3,0.018505506
3793_4,0.39989704
2658_10,0.7723574
9942_3,0.804176
9520_9,0.79398656
10638_1,0.0152494665
9066_10,0.996878
3408_4,0.0015088718
7526_1,0.1776312
10821_3,0.13366856
5887_10,0.95991075
12470_3,0.09148928
4033_8,0.97196263
1949_10,0.9581035
9859_4,0.5870541
11183_9,0.99979526
8533_4,0.18241881
10236_10,0.16828817
6111_3,0.4321846
5475_8,0.9983693
3342_3,0.113113046
8335_1,0.5042041
4812_9,0.99389243
2306_4,0.014693207
4596_7,0.110077135
10431_2,0.009283152
5077_9,0.98152
1301_9,0.83656204
8979_9,0.7731061
4226_9,0.999967
5544_3,0.0059819515
7954_2,0.015421409
3935_4,0.974783
7076_4,0.21521084
10208_10,0.99257046
3737_3,0.032734044
1689_8,0.891828
6585_9,0.9276898
6096_3,0.09052129
11052_4,0.66452986
7783_10,0.99305624
5157_10,0.7976449
5465_10,0.66489035
11361_10,0.979302
7560_3,0.8172657
9781_4,0.032265455
11681_10,0.9640115
6127_7,0.49483505
1799_9,0.9627536
10849_2,0.0049159215
4274_7,0.96103626
15_10,0.82139456
11338_1,0.0013511087
5750_2,0.14614747
9335_8,0.8995012
8359_7,0.3836081
9527_7,0.9957417
1336_1,0.009462511
9893_3,0.35285535
11229_9,0.9959636
5948_9,0.7874285
9733_4,0.18181567
6377_8,0.95132804
1427_10,0.99878544
9023_3,0.00087227527
2151_2,0.013717313
1744_1,0.037722465
6367_10,0.99656665
9143_8,0.7857596
6176_8,0.9938839
11388_10,0.98751473
1493_10,0.93431437
6615_1,0.001048739
4654_2,0.054400615
599_9,0.96980774
7256_10,0.99877304
11993_1,0.6741941
992_7,0.9851472
8871_2,0.04136364
11483_1,0.020955347
3322_1,0.055391468
9827_4,0.64854705
8063_3,0.07542411
7397_3,0.16310033
3040_4,0.05305606
11682_2,0.017470472
8738_10,0.9841209
9905_4,0.021189677
6437_1,0.43302232
4319_9,0.98057586
5353_4,0.16046183
12207_9,0.69545114
6166_7,0.9967912
12243_4,0.6179014
1219_1,0.004757861
10292_10,0.98132044
10132_10,0.9692272
6898_10,0.9073992
8469_8,0.59799016
10393_1,0.34036168
7509_1,0.035182808
9468_9,0.9596045
9002_1,0.003581002
891_9,0.5286521
5156_4,0.85416114
2321_1,0.007739335
11859_8,0.49283385
12262_7,0.7137744
6198_4,0.5520272
5699_1,0.21843089
4252_10,0.17723133
10618_10,0.9963232
3226_10,0.9999602
7227_7,0.92497426
11047_7,0.94687563
9569_7,0.91017187
8933_4,0.64564747
4513_8,0.619805
1271_9,0.96046937
6327_2,0.04907021
10012_9,0.43933067
10090_3,0.19648336
8564_1,0.0022056492
10905_8,0.9999225
6828_2,0.078585945
1730_1,0.052419014
3404_3,0.44703242
12428_1,0.018816616
5180_1,0.2506537
10554_9,0.9030405
527_2,0.6548394
10296_8,0.9886918
543_4,0.07009793
10235_3,0.30946892
3743_4,0.325348
8792_3,0.070154615
3597_1,0.1240896
12320_1,0.20622326
11672_8,0.9777744
7237_4,0.25270724
3726_7,0.16774462
6643_2,0.095077135
2743_10,0.96525353
10184_9,0.9897619
1929_1,0.07060092
666_7,0.5842332
4548_4,0.07442335
4153_4,0.4253136
7356_4,0.28603056
8843_10,0.992163
7552_8,0.9983993
6494_8,0.9176556
3547_7,0.66023356
810_1,0.4244891
7672_9,0.90778756
4945_3,0.019170532
12427_8,0.96759194
749_7,0.98962724
10706_10,0.9912549
10969_1,0.02108182
340_9,0.9871487
2154_8,0.9998698
3715_1,0.0035581177
2388_10,0.9953734
5905_2,0.037998557
3774_10,0.9426084
3070_1,0.061024632
4789_10,0.95099443
1509_2,0.0021879277
2350_8,0.95936346
11137_1,5.5068103e-05
10987_1,4.3403106e-05
5815_1,0.19539085
7272_10,0.9993799
4651_10,0.99656737
4184_1,0.010478278
9636_10,0.053144302
8592_10,0.6775036
3068_3,0.10523736
8899_4,0.28834525
10018_1,0.064321175
5821_10,0.99050736
3232_4,0.14829649
10795_10,0.32544735
7461_3,0.004698925
10874_7,0.5695296
9672_10,0.99869055
1908_10,0.87381715
4014_9,0.90829134
10488_3,0.01274397
2501_7,0.99939764
12339_3,0.53379124
2698_10,0.9573705
1674_1,0.12142682
10366_8,0.19390349
12059_10,0.95845926
8285_4,0.41098475
4120_8,0.921497
4238_7,0.79549336
10516_1,0.024255775
2478_9,0.5848528
7807_2,0.009628904
10704_1,0.0012467859
791_4,0.053725496
2514_4,0.8970535
3095_10,0.91809666
1770_10,0.99996877
11115_2,0.10683076
10797_1,0.5598612
11347_1,0.0015475036
7077_10,0.9982906
403_1,0.1265449
5852_7,0.3038807
8451_8,0.9190382
7013_1,0.008758386
10346_9,0.9999496
3055_7,0.9303384
4687_1,0.084789045
8467_10,0.93536156
11363_10,0.95401984
277_9,0.99264455
1715_2,0.21559662
9249_1,0.0002541581
1895_10,0.82410413
5505_3,0.05490769
1323_9,0.9996829
4200_10,0.9727059
682_4,0.7475308
12020_4,0.09150708
5824_10,0.68448377
4475_10,0.99932325
891_1,0.32042947
2713_8,0.99608517
2084_9,0.7001804
1535_3,0.07407783
7862_8,0.9975872
8055_9,0.8969858
6604_7,0.95811313
7714_1,0.047577176
5606_7,0.575533
7277_10,0.9980654
3197_1,0.0010109224
406_7,0.82452023
6948_9,0.95676357
4196_8,0.20728917
1723_10,0.99890614
11625_4,0.82868415
1259_1,0.0064155157
5283_10,0.98600775
8407_4,0.06071541
5561_8,0.9034587
7653_3,0.15966624
8646_1,0.05461619
8053_8,0.40678477
1879_7,0.32725236
1645_2,0.68890756
12222_7,0.14711252
3966_1,0.10357858
4754_1,0.007783861
8920_9,0.49319142
11920_9,0.9919423
4747_2,0.019686129
2108_8,0.3157708
9017_7,0.6772068
994_7,0.80151767
11155_10,0.8001682
6249_9,0.94042027
5926_9,0.98956954
12486_1,0.90454
4918_8,0.45146742
1357_9,0.7759946
6051_2,0.081345126
4589_10,0.161001
12401_4,0.06092857
4083_8,0.8387442
10373_10,0.9866963
7467_8,0.5358192
2220_1,0.000733568
6882_7,0.90582204
10551_10,0.96037316
4043_10,0.98671526
11078_8,0.8064788
4280_9,0.98769474
8594_10,0.9998796
10652_9,0.92311805
2206_10,0.99992514
9014_2,0.0059680915
10215_4,0.14596292
3549_2,0.008624134
10445_1,0.0023944632
10819_9,0.849098
10691_1,0.006637179
3855_10,0.99395317
7809_2,0.34689763
3022_7,0.7054806
694_8,0.7906904
13_9,0.99526465
10972_10,0.96454465
9187_1,0.37984025
12354_3,0.56325144
4793_1,0.020146439
10696_1,0.06167011
12446_1,0.0008374825
1488_10,0.9401712
904_10,0.2094077
11057_1,0.53523916
2132_8,0.34405112
1406_10,0.99820256
11366_3,0.2032393
9957_4,0.11039419
12096_1,0.0007611267
3827_3,0.014415325
11686_2,0.0015868351
4387_9,0.9999887
9955_9,0.46527353
12103_10,0.99786216
11506_10,0.9966162
793_1,0.22987808
8001_1,0.000121713776
8823_4,0.28052145
1787_7,0.96317923
5484_10,0.9348841
3557_9,0.99256426
615_8,0.92861015
410_2,0.12366596
5800_2,0.023793453
3143_4,0.029972667
11359_2,0.07599861
7016_10,0.9979273
3711_2,0.008659232
8580_10,0.660743
5615_9,0.9884886
9202_2,0.0005311475
4776_2,0.19232862
8436_10,0.9957319
2097_8,0.851658
6935_4,0.81675494
2656_1,0.00048451204
11446_7,0.9792516
5392_4,0.09371846
6451_9,0.9432343
11054_8,0.9359955
8677_8,0.66431475
8761_3,0.14187038
9297_1,0.0008726569
12480_2,0.12202722
11736_9,0.9884802
4156_8,0.8448873
1955_10,0.9969662
12350_1,0.4878947
5439_1,0.0039902576
1342_10,0.9714992
7271_1,0.007576815
1868_4,0.20253114
4497_9,0.8138671
1729_10,0.6822587
4593_8,0.5297092
11296_7,0.7891436
9573_4,0.24702525
11678_2,0.0076774876
6790_9,0.9585206
12298_2,1.05177805e-05
9839_3,0.6715498
1348_1,0.1918368
7004_8,0.2295895
10414_10,0.95278305
3826_3,0.101051144
9313_4,0.54802394
10543_3,0.1049092
6909_9,0.79625803
11377_10,0.9998852
2591_9,0.9654278
11355_2,0.017135808
9274_8,0.91078335
4521_4,0.38209233
12208_9,0.77481866
4948_2,0.019817542
3732_1,0.13896894
12096_10,0.99853444
7135_3,0.278422
10310_8,0.40842515
1959_1,1.4260391e-05
10383_1,0.042415623
106_9,0.9366648
7085_7,0.9882989
11070_8,0.99897385
6850_10,0.99830854
12476_4,0.10997644
1917_10,0.9916123
1341_3,0.1931829
4062_1,0.08253538
5594_4,0.25696197
11963_1,0.1460563
2777_9,0.7865162
9871_7,0.5683479
949_8,0.63279027
7436_10,0.9013906
738_10,0.5301737
4893_1,0.07651107
6100_10,0.55678606
10219_9,0.2606545
4004_2,0.056213714
5945_10,0.99823606
10183_9,0.9970099
3465_10,0.9464672
4408_1,7.654711e-05
5810_7,0.8764714
188_3,0.11377991
7835_1,0.7256906
1648_9,0.5898951
7971_8,0.95230716
11809_1,0.12037887
5352_10,0.4780092
1476_8,0.99937963
602_10,0.9670322
9669_2,0.6704878
93_9,0.9764683
10787_10,0.87245876
10958_8,0.90575504
6608_1,0.007759358
7058_10,0.989933
4401_10,0.8765856
9315_8,0.2522592
9670_3,0.8543424
10537_3,0.040497646
1033_2,0.10029841
12085_10,0.74316394
9373_7,0.8167047
8302_2,0.00803876
10138_2,0.011256697
6814_10,0.9828137
9778_1,0.0013214584
5149_7,0.9803703
6191_3,0.9630273
7466_3,0.46962684
10051_2,0.0012445386
5262_2,0.54122216
2906_1,0.0034675405
8625_9,0.83248395
2118_4,0.104008205
11547_3,0.32268736
11384_7,0.885841
123_10,0.93841267
11115_7,0.53810966
9348_10,0.91292715
568_9,0.7201223
7731_9,0.9963825
6548_8,0.922328
9235_4,0.61630714
430_10,0.98604393
10790_1,0.019396411
10691_10,0.9956994
2324_9,0.998543
11031_1,0.21690813
5465_4,0.15531921
5545_4,0.9157844
5546_10,0.9491613
9010_2,0.4048098
7205_10,0.9965946
7580_10,0.9861434
2052_3,0.046331123
6284_7,0.79574215
12001_3,0.006320022
3458_9,0.9987801
9013_2,0.15656054
5839_4,0.23492768
10809_10,0.99297214
3077_2,0.01528951
11373_3,0.11187314
7083_9,0.9992261
10846_10,0.91018164
11815_10,0.9973998
4730_1,0.42839912
3320_7,0.74982274
4782_10,0.9765622
3410_3,0.07324963
5142_10,0.9072809
3947_1,0.18266127
3016_8,0.30813372
12114_4,0.4884941
11039_8,0.9681911
5902_7,0.9147947
5351_8,0.95863724
1654_10,0.99569196
5731_4,0.009924062
10985_9,0.99856997
8724_1,0.005932498
9854_3,0.21225724
2054_1,0.00010237539
11385_4,0.6533078
5919_4,0.09339368
9898_1,0.0738302
11874_8,0.20163934
4496_3,0.806696
5231_1,0.0032766028
10070_3,0.6934092
2345_8,0.9030991
9311_10,0.9420552
1036_10,0.97319645
6603_4,0.008665632
2138_9,0.88438094
10546_10,0.9751418
3217_10,0.57930493
12188_10,0.9687517
5986_2,0.4001031
352_10,0.99043614
8557_3,0.15959871
10453_10,0.98107684
4397_4,0.06263294
673_2,0.5553422
10305_10,0.9988943
11985_1,0.0038083165
3457_1,0.0449499
500_1,0.0053912676
10637_9,0.99105716
8144_10,0.9991823
8485_1,0.0016471486
1632_7,0.747516
2404_8,0.9937465
11489_10,0.9996922
7590_1,0.044860456
12460_2,0.75088876
11729_10,0.66795594
2796_7,0.9110927
8015_2,0.0094351135
8258_4,0.0004575128
2272_3,0.02116947
7178_10,0.9337989
8476_8,0.966228
3411_4,0.0908164
8319_10,0.9982578
11799_10,0.9469147
8585_4,0.99588925
4640_10,0.99963987
12199_1,0.003924454
8380_7,0.66182595
8712_10,0.9713028
12482_9,0.992309
4813_1,0.025260342
119_9,0.8143706
7850_10,0.8796608
5536_1,0.09176364
10576_1,0.023336828
2803_1,0.12805589
11788_4,0.025051221
6681_3,0.5382398
2503_10,0.9888136
88_3,0.7140669
7389_4,0.32545978
8793_9,0.97132653
4911_7,0.9814958
6495_4,0.052101135
10670_1,0.10582707
2203_10,0.9921302
7588_10,0.9482522
7095_7,0.996415
6748_8,0.82835263
10348_1,0.02349061
2568_8,0.71039146
10292_2,0.12686601
1112_3,0.102653794
5322_7,0.7171465
4291_4,0.019863741
1212_7,0.75244147
7963_10,0.98458046
6156_1,0.15026636
713_1,0.018590445
11606_8,0.9915065
10975_10,0.97131485
4638_10,0.9991683
800_8,0.8461214
1389_3,0.057160836
10045_1,0.0013717316
3529_1,0.86893636
1921_2,0.0011514522
4824_8,0.17212704
10688_10,0.9694621
84_10,0.97463405
225_3,0.6810377
9756_10,0.98413324
7601_8,0.9701562
6342_3,0.6609876
7711_1,0.009617275
12133_7,0.96303666
8026_3,0.33549452
4551_10,0.990397
545_4,0.08251704
343_1,0.42853215
10788_4,0.97938573
8711_2,0.12379996
5493_10,0.99993217
9358_1,0.73572093
2185_3,0.0066908794
9720_2,0.0027873723
4481_8,0.99428433
6528_2,0.021700492
11928_8,0.70773005
6591_7,0.99146724
10876_1,0.09108887
11253_10,0.67097676
2190_3,0.40483007
4281_3,0.029254638
7971_3,0.11275047
11649_2,0.005329247
5199_3,0.24458006
12258_3,0.6281795
5922_8,0.9984332
11136_1,0.002211322
7941_10,0.45720202
1412_7,0.9965737
11053_3,0.9359035
5586_10,0.98814267
5762_9,0.12000716
8328_3,0.3319141
10354_4,0.24460308
3563_8,0.9763156
8246_2,0.04403569
7740_10,0.94565886
4972_1,0.8711869
832_4,0.893856
11386_10,0.7656718
1273_3,0.057930186
5085_2,0.7745194
11414_4,0.08649788
885_8,0.9617967
3943_10,0.2703323
898_9,0.8754566
8168_10,0.9693964
9779_10,0.49392727
830_7,0.73160934
77_10,0.9934535
648_8,0.9798766
10629_10,0.8066173
89_10,0.9134092
11955_9,0.97268516
7883_9,0.9467977
243_4,0.02499827
5148_2,0.026889741
1056_3,0.9692654
5206_10,0.88072556
8777_10,0.7979977
2969_2,0.0132144
6729_8,0.98465085
11860_1,0.09517999
6307_4,0.81725824
11589_1,0.012863983
8016_1,0.0054328893
3461_8,0.9501096
8767_1,0.022113876
7692_10,0.7966183
12281_8,0.7123336
7763_1,0.43928057
5301_9,0.99381304
5112_10,0.9949586
10757_10,0.962356
1066_8,0.9954501
5413_10,0.99743783
2733_3,0.102639
8534_10,0.9045184
5915_8,0.95343053
10566_3,0.051747892
10900_7,0.95604974
3120_10,0.7505198
4394_1,0.020997195
3090_1,0.0028673317
4379_10,0.99954885
5259_7,0.4583595
10792_8,0.9962255
2599_1,0.030495666
1912_2,0.030702835
2517_1,0.98694825
2946_8,0.9938334
3020_8,0.6755348
1850_4,0.11913343
9463_2,0.060795832
1721_10,0.9340584
7952_7,0.9650956
1806_9,0.97523755
11403_9,0.5876275
2013_7,0.9423055
5556_10,0.9973808
1746_3,0.05581603
11125_7,0.7672185
9270_4,0.18613143
7343_10,0.9895013
12465_10,0.5431448
8550_9,0.84737515
6213_8,0.6032519
10861_10,0.9579829
4109_7,0.92879325
8652_1,0.0007163979
11546_1,0.0024543281
9133_7,0.6892913
5964_3,0.00045422587
1575_1,0.1022639
1337_4,0.7738375
7610_1,0.004257527
49_10,0.9998659
6505_2,0.019442424
7177_10,0.48202422
5947_7,0.9306392
1723_3,0.011649634
9055_7,0.40672523
7972_1,0.01466508
5340_8,0.687414
6938_8,0.027056444
12400_8,0.9759627
552_9,0.68284774
11844_9,0.9586517
1080_1,0.0150401
3078_10,0.99767
8713_9,0.8801686
7300_1,0.01989129
12464_1,5.28873e-06
3812_10,0.27413887
3313_4,0.84927523
6880_4,0.3041014
5478_9,0.98986596
10951_7,0.7755403
3327_8,0.9653954
6332_10,0.9817254
4385_8,0.9240156
2387_10,0.97610235
5756_3,0.065235734
4020_7,0.78914493
6190_8,0.9896129
517_8,0.93295074
9018_3,0.07632846
9449_10,0.98532885
10715_3,0.015602457
8195_8,0.42112395
9605_10,0.96015835
4309_9,0.9563306
1783_4,0.6617892
1658_10,0.92190397
1403_7,0.980731
4268_1,0.042013183
4822_1,0.020707553
717_4,0.19614863
7768_10,0.9865884
7803_2,0.008062342
7190_8,0.6756162
11035_1,0.0016453767
6288_10,0.9500826
10690_1,0.0055234605
714_10,0.99677664
9210_10,0.17094332
12462_1,0.00011986357
9325_1,0.073790595
8370_8,0.9997423
10583_1,0.090517305
4016_10,0.9995827
6465_4,0.6732368
1512_9,0.92441636
4769_8,0.9996686
11160_7,0.3047402
2175_1,7.4562545e-06
12261_7,0.727806
685_8,0.76324266
9208_10,0.5344606
6296_1,0.021601863
8210_4,0.18489525
11237_4,0.018289596
8139_10,0.9984931
6996_3,0.27551752
5168_1,0.22743757
5528_3,0.06320839
6635_1,0.2939481
1670_8,0.9673126
7099_4,0.90578413
2239_1,0.9840031
7313_4,0.07089228
3304_2,0.13684162
10505_1,0.0057699354
9681_10,0.9813269
7569_4,0.772
9926_4,0.010258479
8339_8,0.9994261
8553_10,0.89213973
387_1,0.1390496
4715_9,0.75280637
11447_1,0.035511166
7425_1,0.31221667
10514_1,0.080702424
6979_10,0.83100086
3104_1,0.0027078849
6833_4,0.6451195
5931_3,0.01977695
12103_2,8.524612e-05
9413_1,0.022118317
2730_7,0.62788314
7293_10,0.8520001
8479_9,0.99919635
9099_7,0.9783438
2061_4,0.25389102
4680_7,0.60597414
4067_1,0.058541995
4663_2,0.007437273
3069_1,0.009601863
8739_7,0.9987161
8279_2,0.28164947
11078_1,0.033344217
7917_1,0.10542288
7636_8,0.9930941
5071_8,0.61574817
1720_10,0.9599865
885_3,0.31963748
734_1,0.00614467
6309_9,0.9867237
4346_3,0.0732377
4087_10,0.9956689
678_1,0.0016485921
8348_8,0.802858
3572_2,0.05868555
10285_1,0.309928
11126_4,0.33207017
8071_2,0.29300842
8150_10,0.9895253
4652_4,0.13258986
3674_8,0.9172924
1046_9,0.9849861
1986_8,0.9634746
2516_1,0.98429996
11758_1,0.00013533121
4747_8,0.9786849
10426_4,0.1398981
4331_1,0.0060504577
9146_3,0.040657163
312_10,0.9061557
4160_9,0.99669313
5277_3,0.03628403
4896_7,0.68776894
4327_9,0.93823594
4136_3,0.09052129
2324_2,0.35218355
10407_10,0.720972
5081_10,0.99819773
2892_2,0.2703142
367_3,0.27042153
6523_3,0.027509151
9037_7,0.38531688
8790_1,0.00060560857
1839_8,0.79069215
4149_3,0.015711848
7950_3,0.001190118
1686_2,0.056194197
7855_1,0.013700279
2844_10,0.97841966
4006_1,0.11098268
1077_10,0.82390076
9294_3,0.76322854
8866_1,0.038893733
8414_3,0.7093647
11736_3,0.022227932
11683_9,0.6507535
6399_10,0.8946757
4876_2,0.0254521
8818_10,0.99193305
8874_3,0.56007236
2595_7,0.8977005
9287_1,0.51967585
11446_3,0.057996307
10016_3,0.25212157
10381_8,0.98119533
2222_1,0.61867255
10875_7,0.78458536
5708_8,0.8772173
2727_9,0.7765878
823_1,0.14570564
3616_2,0.04078182
10522_1,0.030862175
5340_3,0.22560798
4218_9,0.9943968
6551_4,0.62577623
4506_7,0.50058687
487_3,0.013455034
3215_2,0.023953754
3884_10,0.9998323
8163_1,0.044336114
4878_9,0.6722129
10428_10,0.9339197
6394_10,0.992777
5318_2,0.055990595
4829_3,0.43795684
9175_8,0.9851479
10213_7,0.12698993
1484_10,0.9997601
9646_10,0.9898435
755_1,0.0012612153
4988_1,0.0050184396
10640_3,0.29046717
2780_4,0.015838128
5867_2,0.088576354
9212_10,0.9995223
8554_4,0.27577502
4703_3,0.5437224
8779_8,0.9887839
953_10,0.58826166
10349_8,0.9971349
3280_10,0.912519
3646_8,0.999915
6054_1,0.004409433
4894_3,0.3964105
11235_10,0.8153463
513_8,0.9997874
4166_1,0.09147933
742_8,0.011114999
7671_10,0.9714562
2835_4,0.7009794
8556_10,0.9808141
4764_7,0.81823504
1626_3,0.0005947146
6883_4,0.09033359
1014_4,0.11115538
9419_10,0.9264155
7918_8,0.1873096
8912_2,0.046950642
7996_3,0.60603315
5045_2,0.03782014
9612_2,0.31813857
1658_2,0.11068223
4373_2,0.011189917
11771_7,0.05951142
5458_4,0.2581992
10492_1,0.00012565931
5551_8,0.49459773
811_1,0.04218519
12209_9,0.30375633
1514_1,0.0054450925
6684_9,0.9988287
4604_7,0.9734675
3350_1,0.015503938
3336_7,0.953353
9645_4,0.16946393
1664_9,0.96816206
5109_8,0.9656652
9294_8,0.91614026
7439_3,0.002237209
9098_10,0.96259296
10353_2,0.044971984
2356_4,0.901994
884_1,0.122951746
704_2,0.00053306547
9429_4,0.810697
11563_1,0.0004483034
10345_7,0.95491713
12301_4,0.68488044
1021_7,0.0591234
6353_1,0.019405823
2608_7,0.9729436
10508_1,0.05766975
263_1,0.0055545084
10127_10,0.8298868
11517_4,0.55329335
4758_4,0.33375117
2210_4,0.09066515
12396_1,0.0032612002
9405_7,0.82219714
5945_2,0.16570146
1931_3,0.07473485
3972_9,0.8556064
7949_3,0.16491388
1958_10,0.99693775
5834_7,0.9392787
11040_1,0.010127213
9453_1,0.017026743
5841_10,0.94964504
1144_10,0.999516
5678_2,0.47875965
11361_3,0.001386011
5999_1,0.0011694023
11810_4,0.971907
10502_1,0.037454583
11821_10,0.96131676
8270_10,0.92018867
4627_4,0.9241201
5588_2,0.06136922
4877_1,0.028950984
2289_8,0.9920976
2582_10,0.91104096
8749_1,0.482581
1653_1,0.017710466
7060_3,0.5004986
4299_1,0.020661779
7198_10,0.8929463
5597_9,0.9657565
11592_10,0.9965676
1516_1,0.026752565
1428_10,0.9551872
9349_7,0.41898263
4182_10,0.9310372
522_10,0.89032364
1942_9,0.9984977
2570_8,0.9812672
1188_2,0.14889283
7454_10,0.99934894
6859_8,0.8815147
4278_9,0.9743859
3538_8,0.33885708
6499_1,0.03913295
7715_1,0.019565351
5847_1,0.034145225
2109_10,0.99898463
7570_2,0.11505979
3725_1,0.00084520277
8736_2,0.5201259
2007_10,0.9974366
9738_10,0.66446084
2763_7,0.8858122
9081_2,0.66732734
6647_10,0.997349
11207_1,0.5978949
5182_3,0.002031572
2171_10,0.95914483
9091_1,0.94234246
3970_3,0.005283243
7432_9,0.7232595
2169_2,0.003678404
720_1,0.007305167
866_2,0.00011548785
567_3,0.9932122
11812_8,0.8868129
11195_9,0.8992355
5877_10,0.99963415
5526_9,0.945959
792_8,0.62705135
8673_9,0.9883388
5163_1,0.04509603
4722_8,0.9781366
11423_8,0.710382
3239_8,0.8833505
2235_4,0.89009845
5799_3,0.18374966
8592_2,0.08777885
5229_10,0.38349366
9285_10,0.983964
6092_1,0.5871096
8940_10,0.93633056
12220_8,0.12843336
4417_10,0.99609023
10462_10,0.87507856
3241_9,0.8190126
8744_10,0.99977523
1016_3,0.036370993
7382_10,0.98047984
8458_8,0.3316972
629_4,0.2376846
1971_3,0.15132812
4471_4,0.7376787
7890_2,0.021061154
10164_4,0.6866608
2176_8,0.6350776
2500_2,0.3592002
1155_2,0.053203262
7102_8,0.47128087
3618_10,0.98314375
4940_3,0.004893208
10263_3,0.21162751
12495_10,0.2793012
7170_9,0.94842356
7322_3,0.9389534
2938_10,0.34232637
8128_8,0.87119204
4900_1,0.1575259
5672_7,0.500045
3387_10,0.99385965
806_1,0.2388682
7385_2,0.0014614745
3043_4,0.0006735402
6845_10,0.9763691
979_3,0.18244249
6853_3,0.28713936
4871_4,0.1032754
12172_8,0.7467941
4105_2,0.08864495
3171_4,0.4108311
8686_10,0.86436766
10187_1,0.0005595395
5305_7,0.95444757
1728_10,0.7204156
11284_4,0.14813957
443_2,0.09129185
8542_9,0.9969863
7634_2,0.5081946
2598_1,0.3137945
124_2,0.09984162
10145_8,0.9734041
63_1,5.7507227e-06
5522_3,0.42717513
1264_9,0.7415088
12181_10,0.864327
6508_1,0.025013184
2146_3,0.07259857
5449_4,0.07671516
2660_9,0.9935096
6594_4,0.032536402
6285_8,0.799182
12200_10,0.49799618
6710_1,0.6333057
10399_10,0.9510697
6703_1,0.013572072
5795_8,0.96967065
3427_4,0.003759682
11306_10,0.99131155
6641_3,0.009870997
9364_9,0.8702129
6963_8,0.057143033
6896_10,0.7828236
10154_10,0.8871543
4690_10,0.99681735
8125_8,0.9880763
4978_1,0.103202716
4999_3,0.0016582073
8921_8,0.80637026
6089_3,0.093658574
12279_9,0.82830733
1209_7,0.9814703
2083_7,0.95756996
10162_10,0.9929259
1266_4,0.32758638
10892_8,0.98291254
4864_4,0.076779895
10743_7,0.9560043
6427_1,0.006401285
8633_1,0.0588445
6158_10,0.67451394
4952_3,0.008806305
7508_10,0.9571869
637_9,0.8140221
6734_2,0.9010207
10685_1,0.024454677
6269_4,0.052833535
9073_8,0.24448748
9551_2,0.00010266309
5499_2,0.05604917
3573_4,0.08920686
12089_1,0.14479323
3962_1,0.26984003
2169_7,0.47693226
959_8,0.8123384
10514_9,0.39550853
4430_7,0.65179205
10802_1,0.6584908
280_10,0.92608047
8041_3,0.5175725
9040_9,0.9673323
10653_1,0.32595965
10783_7,0.9435081
4711_1,3.118516e-05
1523_4,0.35478377
3903_1,0.0026480262
4216_8,0.8750184
10108_1,0.1481271
4098_4,0.02382326
9433_7,0.94536984
11013_10,0.98398167
3968_10,0.14146437
7916_3,0.103487454
5859_9,0.8186922
11194_7,0.94597083
9376_3,0.079543985
1808_4,0.15991035
12029_3,0.33260503
5854_4,0.045606934
6573_9,0.95466655
6747_8,0.9920442
4366_1,0.4487917
5868_7,0.9281255
7712_3,0.0628205
